x1,y
-1.13259673,-1.56619823
-0.92726231,-1.437684417
-0.73103362,-1.300712585
-0.546646,-1.155917287
-0.37601218,-1.003967524
-0.22016037,-0.845564544
-0.07923111,-0.681438744
0.04749807,-0.512347996
0.16153027,-0.339075893
0.26501414,-0.162429884
0.36060625,1.68E-02
0.45126349,0.197644457
0.54007751,0.379353851
0.63006186,0.561003685
0.72397125,0.74169606
0.82412654,0.920523286
0.93229049,1.096572161
1.04954588,1.268928647
1.17623818,1.436683297
1.31194246,1.598937392
1.45549166,1.754809022
1.6050204,1.903440595
1.75805473,2.044005394
1.91162872,2.175714731
2.0624342,2.297825813
2.20695162,2.409647703
2.34161425,2.510547876
2.4629519,2.599957943
2.56774974,2.67737937
2.65314054,2.742386818
2.71673489,2.79463172
2.75666475,2.8338449
2.77165937,2.859838247
2.76104355,2.87250495
2.72474933,2.871819019
2.66327548,2.857834578
2.57764173,2.830682993
2.4693377,2.790572166
2.34022593,2.737781525
2.19248605,2.672659874
2.02852106,2.595619917
1.85089195,2.507135391
1.66223097,2.407736063
1.46518433,2.298003197
1.26236129,2.178564072
1.05628514,2.050088167
0.84936094,1.913281322
0.64384705,1.768881917
0.44183853,1.617655158
0.24525739,1.46038878
0.05584416,1.297887802
-0.12485255,1.13097012
-0.29546973,0.960461974
-0.45484847,0.787193358
-0.60202336,0.611993849
-0.73624182,0.435688347
-0.85695952,0.259093106
-0.96385843,8.30E-02
-1.05684662,-9.18E-02
-1.13605797,-0.264471412
-1.20186877,-0.434356868
-1.25488329,-0.600698471
-1.29592383,-0.762799203
-1.32602394,-0.919990301
-1.34640598,-1.07163322
-1.35844147,-1.217120767
-1.36363256,-1.355878472
-1.36356008,-1.487365007
-1.35984135,-1.611073494
-1.35407138,-1.726531863
-1.34778714,-1.833303213
-1.34240615,-1.930986404
-1.33917701,-2.019216537
-1.33913338,-2.097665548
-1.34305358,-2.166042805
-1.3514328,-2.224095106
-1.36445272,-2.271608114
-1.38196731,-2.308406591
-1.40350425,-2.334356308
-1.42826998,-2.349363804
-1.45517039,-2.353379011
-1.48283541,-2.346394539
-1.50967586,-2.328448057
-1.53390372,-2.299623013
-1.55362785,-2.260049343
-1.56688368,-2.209904671
-1.57172835,-2.149413824
-1.56628871,-2.078850746
-1.5488534,-1.998536944
-1.51792276,-1.908841729
-1.47228551,-1.810181379
-1.41106498,-1.70301795
-1.33376086,-1.587857246
-1.24029994,-1.465247512
-1.13103044,-1.33577621
-1.00674796,-1.200067401
-0.86866641,-1.058778524
