x1,y
2.55182028,2.818276644
2.43969321,2.807830811
2.30928588,2.785271168
2.16282511,2.750734806
2.00266147,2.70441246
1.83120096,2.646547318
1.6508683,2.577432632
1.46404028,2.497409105
1.2730397,2.406863689
1.08009708,2.306226969
0.88732231,2.195971012
0.69670445,2.076606274
0.51009393,1.94868052
0.32919431,1.812775016
0.1555488,1.669502974
-0.00946259,1.519506216
-0.16463859,1.363453031
-0.30896324,1.202035069
-0.4416306,1.035964727
-0.56204468,0.86597234
-0.66984034,0.692803323
-0.76488763,0.517215252
-0.8473047,0.339975029
-0.91745412,0.161855891
-0.97594643,-1.64E-02
-1.02362561,-0.193911433
-1.06154501,-0.370006979
-1.0909518,-0.543881834
-1.11325514,-0.714773893
-1.1299715,-0.881931543
-1.14269507,-1.044616938
-1.15304148,-1.202108502
-1.16259193,-1.353703976
-1.1728406,-1.498723269
-1.18514609,-1.636511207
-1.20067132,-1.766440511
-1.22035134,-1.887914777
-1.24483848,-2.000371218
-1.27448916,-2.103283644
-1.30932939,-2.1961658
-1.34903324,-2.278573036
-1.39296222,-2.350106716
-1.44013941,-2.410415649
-1.4892807,-2.459198952
-1.53884912,-2.496208906
-1.58707857,-2.521252632
-1.6320318,-2.534194469
-1.67167306,-2.534957647
-1.70392084,-2.523525238
-1.72673833,-2.499941826
-1.73818588,-2.464313745
-1.73650372,-2.41680932
-1.720191,-2.357658863
-1.68803906,-2.287153482
-1.63921177,-2.205644608
-1.57327807,-2.113541365
-1.49023736,-2.011309147
-1.39054084,-1.899466991
-1.27507377,-1.778584242
-1.14515042,-1.64927721
-1.00247645,-1.512205243
-0.84909129,-1.368066669
-0.68730724,-1.217594504
-0.51961851,-1.061551809
-0.34863332,-0.900726974
-0.17696661,-0.735929012
-0.00715413,-0.567982852
0.15844633,-0.397724599
0.31773007,-0.225997031
0.46892202,-0.053645235
0.61063457,0.118487574
0.74190193,0.289563894
0.86221367,0.458755702
0.97148657,0.625247717
1.07005537,0.788240671
1.15863204,0.946954072
1.23822069,1.100628972
1.3100549,1.248530865
1.37549937,1.389951468
1.43594658,1.524211526
1.49271476,1.650663137
1.54696226,1.768692017
1.59958959,1.877720118
1.65116596,1.977207899
1.70189178,2.066657305
1.75154054,2.145614386
1.79947484,2.213671923
1.84464669,2.270472765
1.88565373,2.315713167
1.92078352,2.349144697
1.94811463,2.370578051
1.96560848,2.379885674
1.97120178,2.377004147
1.96293008,2.361936092
1.93903768,2.334752321
1.89805937,2.295593023
1.83892787,2.244668245
1.7610209,2.182258368
1.66421938,2.108712912
1.54891622,2.024449825
1.4160285,1.929953218
1.26695776,1.825770497
1.10354638,1.712509513
0.92800146,1.590833783
0.7428236,1.461458445
0.55069739,1.325144887
0.35440481,1.182695389
0.15672605,1.034947038
-0.03965652,0.88276583
-0.23225099,0.727040052
-0.41878912,0.568674266
-0.59731418,0.408582687
-0.76618928,0.247683048
-0.92412251,8.69E-02
-1.07014394,-7.29E-02
-1.20360959,-0.230760708
-1.32413971,-0.385853797
-1.43158782,-0.537318885
-1.52598345,-0.684336424
-1.6074785,-0.826120436
-1.676301,-0.961922288
-1.73270786,-1.091034532
-1.77692759,-1.212794065
-1.80916464,-1.326585293
-1.82956314,-1.431843042
-1.8382076,-1.528054595
-1.83513772,-1.614762306
-1.82035375,-1.691565156
-1.79385972,-1.758120775
-1.75568426,-1.814146638
-1.70590508,-1.859421611
-1.6447072,-1.893786311
-1.57238483,-1.917144179
-1.48938191,-1.929461598
-1.3963114,-1.930767894
-1.29394042,-1.921154976
-1.18320322,-1.900776744
-1.06520271,-1.869847894
-0.94115359,-1.828642368
-0.81238848,-1.777491689
-0.68031114,-1.716782451
-0.54636306,-1.646953702
-0.41199321,-1.568494081
-0.27862364,-1.481937885
-0.14761119,-1.387861371
-0.02022479,-1.286879182
0.10236032,-1.179639101
0.21909072,-1.066817999
0.32903937,-0.949117005
0.43141106,-0.827256083
0.5255239,-0.701969445
0.6108281,-0.574000478
0.68687522,-0.444096476
0.75332642,-0.313003957
0.80994445,-0.181463793
0.85658115,-5.02E-02
0.89319092,8.01E-02
0.91981614,0.208613575
0.93660283,0.334804773
0.94381869,0.457976669
